Run Name,Lysozyme_40%Isocratic_Test1
Run Date,07:26:32 PM   02-05-23
Method Name,TA_IsocraticRun_40%
Export Format Version, 1.00
Method ID, 4034
Points/Second, 1.00
Number of Records,    960
Offset from Run Start Time,00:00:00
Run End Time,00:16:00
Time,Second
QuadTec 1, (280.0 nm), AU
Trace 2,<Not Selected>
Gradient Pump,%B
Trace 3,<Not Selected>
Trace 4,<Not Selected>
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,Gradient Pump,Conductivity,Volume
   175.0,0.000401, 40,  41.515,     2.9
   176.0,0.000395, 40,  41.526,     2.9
   177.0,0.000398, 40,  41.536,     3.0
   178.0,0.000392, 40,  41.537,     3.0
   179.0,0.000395, 40,  41.551,     3.0
   180.0,0.000391, 40,  41.548,     3.0
   181.0,0.000399, 40,  41.543,     3.0
   182.0,0.000380, 40,  41.526,     3.0
   183.0,0.000398, 40,  41.518,     3.0
   184.0,0.000396, 40,  41.508,     3.1
   185.0,0.000392, 40,  41.502,     3.1
   186.0,0.000392, 40,  41.493,     3.1
   187.0,0.000391, 40,  41.494,     3.1
   188.0,0.000401, 40,  41.498,     3.1
   189.0,0.000405, 40,  41.500,     3.2
   190.0,0.000393, 40,  41.503,     3.2
   191.0,0.000382, 40,  41.516,     3.2
   192.0,0.000382, 40,  41.525,     3.2
   193.0,0.000367, 40,  41.533,     3.2
   194.0,0.000390, 40,  41.559,     3.2
   195.0,0.000414, 40,  41.571,     3.3
   196.0,0.000427, 40,  41.578,     3.3
   197.0,0.000454, 40,  41.588,     3.3
   198.0,0.000453, 40,  41.597,     3.3
   199.0,0.000449, 40,  41.611,     3.3
   200.0,0.000468, 40,  41.621,     3.3
   201.0,0.000464, 40,  41.634,     3.4
   202.0,0.000449, 40,  41.653,     3.4
   203.0,0.000440, 40,  41.660,     3.4
   204.0,0.000460, 40,  41.672,     3.4
   205.0,0.000470, 40,  41.677,     3.4
   206.0,0.000475, 40,  41.679,     3.4
   207.0,0.000459, 40,  41.685,     3.5
   208.0,0.000465, 40,  41.692,     3.5
   209.0,0.000469, 40,  41.692,     3.5
   210.0,0.000470, 40,  41.692,     3.5
   211.0,0.000463, 40,  41.697,     3.5
   212.0,0.000460, 40,  41.698,     3.5
   213.0,0.000458, 40,  41.695,     3.5
   214.0,0.000453, 40,  41.688,     3.6
   215.0,0.000468, 40,  41.682,     3.6
   216.0,0.000468, 40,  41.681,     3.6
   217.0,0.000463, 40,  41.676,     3.6
   218.0,0.000486, 40,  41.672,     3.6
   219.0,0.000490, 40,  41.666,     3.7
   220.0,0.000469, 40,  41.659,     3.7
   221.0,0.000466, 40,  41.645,     3.7
   222.0,0.000448, 40,  41.645,     3.7
   223.0,0.000450, 40,  41.635,     3.7
   224.0,0.000443, 40,  41.613,     3.7
   225.0,0.000440, 40,  41.594,     3.8
   226.0,0.000425, 40,  41.565,     3.8
   227.0,0.000416, 40,  41.521,     3.8
   228.0,0.000423, 40,  41.476,     3.8
   229.0,0.000432, 40,  41.410,     3.8
   230.0,0.000431, 40,  41.342,     3.8
   231.0,0.000438, 40,  41.257,     3.9
   232.0,0.000454, 40,  41.137,     3.9
   233.0,0.000486, 40,  41.021,     3.9
   234.0,0.000547, 40,  40.894,     3.9
   235.0,0.000637, 40,  40.742,     3.9
   236.0,0.000721, 40,  40.570,     3.9
   237.0,0.000835, 40,  40.388,     4.0
   238.0,0.000962, 40,  40.206,     4.0
   239.0,0.001081, 40,  40.004,     4.0
   240.0,0.001234, 40,  39.809,     4.0
   241.0,0.001383, 40,  39.613,     4.0
   242.0,0.001533, 40,  39.416,     4.0
   243.0,0.001712, 40,  39.244,     4.1
   244.0,0.001892, 40,  39.086,     4.1
   245.0,0.002039, 40,  38.956,     4.1
   246.0,0.002211, 40,  38.850,     4.1
   247.0,0.002383, 40,  38.777,     4.1
   248.0,0.002604, 40,  38.742,     4.1
   249.0,0.002777, 40,  38.722,     4.2
   250.0,0.002953, 40,  38.749,     4.2
   251.0,0.003157, 40,  38.815,     4.2
   252.0,0.003374, 40,  38.906,     4.2
   253.0,0.003574, 40,  39.032,     4.2
   254.0,0.003751, 40,  39.180,     4.2
   255.0,0.003967, 40,  39.358,     4.3
   256.0,0.004189, 40,  39.536,     4.3
   257.0,0.004422, 40,  39.733,     4.3
   258.0,0.004679, 40,  39.929,     4.3
   259.0,0.004982, 40,  40.124,     4.3
   260.0,0.005262, 40,  40.322,     4.3
   261.0,0.005547, 40,  40.489,     4.3
   262.0,0.005828, 40,  40.658,     4.4
   263.0,0.006125, 40,  40.807,     4.4
   264.0,0.006463, 40,  40.928,     4.4
   265.0,0.006806, 40,  41.043,     4.4
   266.0,0.007184, 40,  41.136,     4.4
   267.0,0.007583, 40,  41.219,     4.4
   268.0,0.007967, 40,  41.275,     4.5
   269.0,0.008405, 40,  41.337,     4.5
   270.0,0.008851, 40,  41.389,     4.5
   271.0,0.009212, 40,  41.419,     4.5
   272.0,0.009687, 40,  41.447,     4.5
   273.0,0.010169, 40,  41.462,     4.6
   274.0,0.010682, 40,  41.488,     4.6
   275.0,0.011218, 40,  41.496,     4.6
   276.0,0.011760, 40,  41.497,     4.6
   277.0,0.012345, 40,  41.507,     4.6
   278.0,0.012930, 40,  41.510,     4.6
   279.0,0.013505, 40,  41.509,     4.7
   280.0,0.014003, 40,  41.515,     4.7
   281.0,0.014617, 40,  41.517,     4.7
   282.0,0.015256, 40,  41.520,     4.7
   283.0,0.015931, 40,  41.528,     4.7
   284.0,0.016639, 40,  41.538,     4.7
   285.0,0.017342, 40,  41.535,     4.8
   286.0,0.018062, 40,  41.537,     4.8
   287.0,0.018790, 40,  41.538,     4.8
   288.0,0.019432, 40,  41.543,     4.8
   289.0,0.020165, 40,  41.537,     4.8
   290.0,0.020939, 40,  41.530,     4.8
   291.0,0.021755, 40,  41.526,     4.8
   292.0,0.022566, 40,  41.524,     4.9
   293.0,0.023378, 40,  41.524,     4.9
   294.0,0.024219, 40,  41.519,     4.9
   295.0,0.025122, 40,  41.518,     4.9
   296.0,0.025982, 40,  41.517,     4.9
   297.0,0.026739, 40,  41.516,     4.9
   298.0,0.027578, 40,  41.526,     5.0
   299.0,0.028502, 40,  41.528,     5.0
   300.0,0.029384, 40,  41.533,     5.0
   301.0,0.030300, 40,  41.540,     5.0
   302.0,0.031261, 40,  41.540,     5.0
   303.0,0.032164, 40,  41.546,     5.1
   304.0,0.033077, 40,  41.549,     5.1
   305.0,0.034065, 40,  41.554,     5.1
   306.0,0.034843, 40,  41.561,     5.1
   307.0,0.035814, 40,  41.565,     5.1
   308.0,0.036771, 40,  41.586,     5.1
   309.0,0.037761, 40,  41.597,     5.2
   310.0,0.038770, 40,  41.613,     5.2
   311.0,0.039729, 40,  41.621,     5.2
   312.0,0.040734, 40,  41.632,     5.2
   313.0,0.041719, 40,  41.653,     5.2
   314.0,0.042628, 40,  41.668,     5.2
   315.0,0.043475, 40,  41.691,     5.3
   316.0,0.044445, 40,  41.705,     5.3
   317.0,0.045433, 40,  41.721,     5.3
   318.0,0.046383, 40,  41.732,     5.3
   319.0,0.047355, 40,  41.733,     5.3
   320.0,0.048354, 40,  41.741,     5.3
   321.0,0.049315, 40,  41.744,     5.3
   322.0,0.050252, 40,  41.742,     5.4
   323.0,0.051016, 40,  41.750,     5.4
   324.0,0.051953, 40,  41.752,     5.4
   325.0,0.052872, 40,  41.745,     5.4
   326.0,0.053772, 40,  41.747,     5.4
   327.0,0.054728, 40,  41.753,     5.4
   328.0,0.055665, 40,  41.752,     5.5
   329.0,0.056550, 40,  41.761,     5.5
   330.0,0.057424, 40,  41.766,     5.5
   331.0,0.058305, 40,  41.770,     5.5
   332.0,0.059003, 40,  41.784,     5.5
   333.0,0.059857, 40,  41.785,     5.6
   334.0,0.060717, 40,  41.794,     5.6
   335.0,0.061545, 40,  41.803,     5.6
   336.0,0.062345, 40,  41.802,     5.6
   337.0,0.063130, 40,  41.808,     5.6
   338.0,0.063908, 40,  41.812,     5.6
   339.0,0.064645, 40,  41.815,     5.7
   340.0,0.065379, 40,  41.816,     5.7
   341.0,0.065927, 40,  41.817,     5.7
   342.0,0.066633, 40,  41.815,     5.7
   343.0,0.067306, 40,  41.820,     5.7
   344.0,0.067963, 40,  41.821,     5.7
   345.0,0.068617, 40,  41.822,     5.8
   346.0,0.069233, 40,  41.825,     5.8
   347.0,0.069821, 40,  41.841,     5.8
   348.0,0.070413, 40,  41.847,     5.8
   349.0,0.070950, 40,  41.854,     5.8
   350.0,0.071398, 40,  41.862,     5.8
   351.0,0.071906, 40,  41.876,     5.8
   352.0,0.072380, 40,  41.888,     5.9
   353.0,0.072859, 40,  41.897,     5.9
   354.0,0.073317, 40,  41.901,     5.9
   355.0,0.073750, 40,  41.908,     5.9
   356.0,0.074183, 40,  41.912,     5.9
   357.0,0.074543, 40,  41.917,     5.9
   358.0,0.074842, 40,  41.912,     6.0
   359.0,0.075193, 40,  41.903,     6.0
   360.0,0.075489, 40,  41.902,     6.0
   361.0,0.075762, 40,  41.895,     6.0
   362.0,0.076041, 40,  41.891,     6.0
   363.0,0.076285, 40,  41.884,     6.1
   364.0,0.076554, 40,  41.881,     6.1
   365.0,0.076737, 40,  41.881,     6.1
   366.0,0.076916, 40,  41.884,     6.1
   367.0,0.077043, 40,  41.888,     6.1
   368.0,0.077182, 40,  41.890,     6.1
   369.0,0.077313, 40,  41.893,     6.2
   370.0,0.077401, 40,  41.901,     6.2
   371.0,0.077475, 40,  41.896,     6.2
   372.0,0.077553, 40,  41.897,     6.2
   373.0,0.077593, 40,  41.893,     6.2
   374.0,0.077597, 40,  41.883,     6.2
   375.0,0.077593, 40,  41.885,     6.3
   376.0,0.077602, 40,  41.880,     6.3
   377.0,0.077523, 40,  41.872,     6.3
   378.0,0.077453, 40,  41.871,     6.3
   379.0,0.077366, 40,  41.867,     6.3
   380.0,0.077274, 40,  41.861,     6.3
   381.0,0.077121, 40,  41.866,     6.3
   382.0,0.076964, 40,  41.862,     6.4
   383.0,0.076798, 40,  41.868,     6.4
   384.0,0.076646, 40,  41.869,     6.4
   385.0,0.076476, 40,  41.862,     6.4
   386.0,0.076293, 40,  41.853,     6.4
   387.0,0.076067, 40,  41.845,     6.4
   388.0,0.075850, 40,  41.852,     6.5
   389.0,0.075584, 40,  41.852,     6.5
   390.0,0.075311, 40,  41.857,     6.5
