Run Name,Tues02_CreativeRun2
Run Date,04:14:50 PM   02-16-23
Method Name,Tues02_S23_CreativeRun2
Export Format Version, 1.00
Method ID, 4178
Points/Second, 1.00
Number of Records,   2796
Offset from Run Start Time,00:00:00
Run End Time,00:46:35
Time,Second
QuadTec 1, (280.0 nm), AU
Trace 2,<Not Selected>
Gradient Pump,%B
Trace 3,<Not Selected>
Trace 4,<Not Selected>
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,Gradient Pump,Conductivity,Volume
   289.0,0.001873,  5,   9.157,     4.8
   290.0,0.001857,  5,   9.167,     4.8
   291.0,0.001849,  5,   9.170,     4.8
   292.0,0.001856,  5,   9.172,     4.9
   293.0,0.001857,  5,   9.178,     4.9
   294.0,0.001845,  5,   9.183,     4.9
   295.0,0.001846,  5,   9.188,     4.9
   296.0,0.001843,  5,   9.193,     4.9
   297.0,0.001840,  5,   9.203,     4.9
   298.0,0.001840,  5,   9.211,     5.0
   299.0,0.001829,  5,   9.216,     5.0
   300.0,0.001829,  5,   9.223,     5.0
   301.0,0.001807,  5,   9.227,     5.0
   302.0,0.001797,  5,   9.238,     5.0
   303.0,0.001794,  5,   9.245,     5.1
   304.0,0.001794,  5,   9.253,     5.1
   305.0,0.001788,  5,   9.258,     5.1
   306.0,0.001793,  5,   9.267,     5.1
   307.0,0.001777,  5,   9.267,     5.1
   308.0,0.001775,  5,   9.273,     5.1
   309.0,0.001769,  5,   9.276,     5.2
   310.0,0.001745,  5,   9.282,     5.2
   311.0,0.001742,  5,   9.288,     5.2
   312.0,0.001739,  5,   9.291,     5.2
   313.0,0.001738,  5,   9.298,     5.2
   314.0,0.001738,  5,   9.294,     5.2
   315.0,0.001742,  5,   9.301,     5.3
   316.0,0.001742,  5,   9.303,     5.3
   317.0,0.001734,  5,   9.300,     5.3
   318.0,0.001727,  5,   9.298,     5.3
   319.0,0.001716,  5,   9.299,     5.3
   320.0,0.001694,  5,   9.302,     5.3
   321.0,0.001679,  5,   9.300,     5.3
   322.0,0.001689,  5,   9.301,     5.4
   323.0,0.001678,  5,   9.302,     5.4
   324.0,0.001663,  5,   9.300,     5.4
   325.0,0.001664,  5,   9.304,     5.4
   326.0,0.001652,  5,   9.305,     5.4
   327.0,0.001647,  5,   9.309,     5.4
