Run Name,26%B R only Groups 6 and 7 02 26 2014
Run Date,03:21:04 PM   02-26-14
Method Name,26%B CR Group 6 26/2
Export Format Version, 1.00
Method ID, 1855
Points/Second, 5.00
Number of Records,   4558
Offset from Run Start Time,00:00:00
Run End Time,00:15:11
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,<Not Selected>
QuadTec 3, (214.0 nm), AU
QuadTec 4, (405.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,QuadTec 3,QuadTec 4,Conductivity,GP Pressure
   447.2,0.000872,0.000520,0.022559,-0.000091,  29.075,   83
   447.4,0.000872,0.000520,0.022458,-0.000104,  29.073,   84
   447.6,0.000872,0.000518,0.022393,-0.000104,  29.075,   86
   447.8,0.000863,0.000516,0.022328,-0.000091,  29.074,   85
   448.0,0.000864,0.000516,0.022251,-0.000104,  29.071,   85
   448.2,0.000864,0.000516,0.022257,-0.000104,  29.071,   84
   448.4,0.000862,0.000516,0.022292,-0.000091,  29.078,   84
   448.6,0.000865,0.000518,0.022357,-0.000104,  29.075,   84
   448.8,0.000865,0.000513,0.022351,-0.000104,  29.074,   83
   449.0,0.000868,0.000519,0.022327,-0.000091,  29.074,   84
   449.2,0.000868,0.000519,0.022280,-0.000104,  29.075,   85
   449.4,0.000868,0.000519,0.022262,-0.000104,  29.073,   84
   449.6,0.000868,0.000518,0.022245,-0.000091,  29.078,   83
   449.8,0.000865,0.000512,0.022233,-0.000104,  29.074,   84
   450.0,0.000865,0.000512,0.022251,-0.000104,  29.074,   85
   450.2,0.000859,0.000512,0.022268,-0.000091,  29.075,   85
   450.4,0.000859,0.000512,0.022304,-0.000091,  29.074,   85
   450.6,0.000859,0.000514,0.022280,-0.000091,  29.078,   85
   450.8,0.000852,0.000512,0.022233,-0.000078,  29.074,   85
   451.0,0.000859,0.000510,0.022162,-0.000078,  29.074,   86
   451.2,0.000859,0.000514,0.022132,-0.000091,  29.074,   87
   451.4,0.000859,0.000511,0.022102,-0.000078,  29.078,   86
   451.6,0.000864,0.000515,0.022073,-0.000078,  29.076,   85
   451.8,0.000864,0.000519,0.022091,-0.000091,  29.075,   85
   452.0,0.000867,0.000514,0.022114,-0.000078,  29.077,   85
   452.2,0.000867,0.000516,0.022162,-0.000078,  29.076,   84
   452.4,0.000871,0.000516,0.022209,-0.000091,  29.072,   84
   452.6,0.000871,0.000518,0.022251,-0.000078,  29.075,   84
   452.8,0.000871,0.000522,0.022298,-0.000078,  29.075,   84
   453.0,0.000871,0.000524,0.022351,-0.000091,  29.078,   85
   453.2,0.000871,0.000521,0.022399,-0.000078,  29.078,   86
   453.4,0.000871,0.000518,0.022434,-0.000078,  29.076,   85
   453.6,0.000871,0.000520,0.022434,-0.000091,  29.074,   84
   453.8,0.000871,0.000518,0.022416,-0.000078,  29.073,   86
   454.0,0.000871,0.000518,0.022363,-0.000078,  29.072,   87
   454.2,0.000868,0.000518,0.022351,-0.000091,  29.075,   85
   454.4,0.000871,0.000519,0.022357,-0.000078,  29.079,   83
   454.6,0.000867,0.000520,0.022357,-0.000078,  29.075,   85
   454.8,0.000870,0.000522,0.022363,-0.000091,  29.073,   86
   455.0,0.000872,0.000520,0.022399,-0.000078,  29.077,   85
   455.2,0.000863,0.000518,0.022417,-0.000078,  29.077,   83
   455.4,0.000870,0.000516,0.022446,-0.000091,  29.081,   83
   455.6,0.000866,0.000516,0.022464,-0.000091,  29.079,   83
   455.8,0.000866,0.000514,0.022476,-0.000091,  29.077,   86
   456.0,0.000866,0.000513,0.022500,-0.000127,  29.078,   88
   456.2,0.000862,0.000510,0.022505,-0.000104,  29.076,   86
   456.4,0.000868,0.000519,0.022505,-0.000104,  29.079,   84
   456.6,0.000868,0.000525,0.022494,-0.000091,  29.075,   84
   456.8,0.000865,0.000522,0.022476,-0.000104,  29.072,   84
   457.0,0.000868,0.000524,0.022428,-0.000091,  29.074,   84
   457.2,0.000868,0.000527,0.022363,-0.000104,  29.073,   85
   457.4,0.000865,0.000526,0.022363,-0.000104,  29.076,   85
   457.6,0.000871,0.000520,0.022387,-0.000091,  29.076,   85
   457.8,0.000871,0.000518,0.022423,-0.000091,  29.078,   84
   458.0,0.000867,0.000520,0.022458,-0.000091,  29.077,   84
   458.2,0.000874,0.000520,0.022488,-0.000078,  29.076,   84
   458.4,0.000871,0.000522,0.022529,-0.000078,  29.076,   84
   458.6,0.000867,0.000522,0.022500,-0.000091,  29.076,   86
   458.8,0.000874,0.000522,0.022440,-0.000078,  29.076,   87
   459.0,0.000871,0.000524,0.022352,-0.000078,  29.080,   86
   459.2,0.000867,0.000529,0.022328,-0.000091,  29.079,   85
   459.4,0.000874,0.000534,0.022316,-0.000078,  29.078,   85
   459.6,0.000871,0.000532,0.022340,-0.000078,  29.074,   84
   459.8,0.000870,0.000524,0.022221,-0.000078,  29.076,   84
   460.0,0.000879,0.000530,0.022008,-0.000078,  29.078,   84
   460.2,0.000879,0.000532,0.021724,-0.000078,  29.079,   84
   460.4,0.000875,0.000532,0.021759,-0.000091,  29.076,   85
   460.6,0.000884,0.000530,0.021907,-0.000078,  29.074,   85
   460.8,0.000882,0.000535,0.022168,-0.000078,  29.074,   85
   461.0,0.000882,0.000537,0.022269,-0.000091,  29.075,   84
   461.2,0.000884,0.000537,0.022310,-0.000078,  29.079,   84
   461.4,0.000882,0.000535,0.022328,-0.000078,  29.077,   84
   461.6,0.000882,0.000530,0.022358,-0.000091,  29.080,   84
   461.8,0.000882,0.000533,0.022364,-0.000078,  29.081,   84
   462.0,0.000882,0.000536,0.022352,-0.000078,  29.083,   84
   462.2,0.000888,0.000532,0.022387,-0.000091,  29.078,   85
   462.4,0.000888,0.000532,0.022417,-0.000078,  29.081,   85
   462.6,0.000882,0.000530,0.022465,-0.000091,  29.080,   85
   462.8,0.000888,0.000525,0.022500,-0.000104,  29.080,   85
   463.0,0.000888,0.000527,0.022542,-0.000091,  29.083,   85
   463.2,0.000884,0.000529,0.022571,-0.000104,  29.082,   84
   463.4,0.000891,0.000522,0.022589,-0.000104,  29.080,   84
   463.6,0.000894,0.000526,0.022607,-0.000091,  29.082,   84
   463.8,0.000890,0.000530,0.022619,-0.000091,  29.082,   84
   464.0,0.000899,0.000527,0.022607,-0.000091,  29.088,   85
   464.2,0.000902,0.000527,0.022583,-0.000078,  29.085,   84
   464.4,0.000895,0.000530,0.022560,-0.000078,  29.084,   84
   464.6,0.000902,0.000534,0.022548,-0.000091,  29.086,   84
   464.8,0.000904,0.000538,0.022542,-0.000078,  29.090,   85
   465.0,0.000898,0.000540,0.022536,-0.000078,  29.090,   84
   465.2,0.000904,0.000544,0.022554,-0.000091,  29.090,   84
   465.4,0.000904,0.000543,0.022554,-0.000091,  29.091,   84
   465.6,0.000904,0.000543,0.022542,-0.000078,  29.092,   84
   465.8,0.000911,0.000545,0.022542,-0.000127,  29.094,   84
   466.0,0.000916,0.000540,0.022542,-0.000091,  29.095,   84
   466.2,0.000921,0.000545,0.022560,-0.000078,  29.094,   85
   466.4,0.000927,0.000547,0.022548,-0.000091,  29.096,   86
   466.6,0.000932,0.000544,0.022584,-0.000091,  29.096,   85
   466.8,0.000935,0.000546,0.022614,-0.000078,  29.094,   84
   467.0,0.000935,0.000551,0.022644,-0.000078,  29.093,   85
   467.2,0.000935,0.000550,0.022656,-0.000091,  29.094,   86
   467.4,0.000935,0.000551,0.022656,-0.000078,  29.097,   87
   467.6,0.000935,0.000551,0.022644,-0.000091,  29.094,   88
   467.8,0.000937,0.000551,0.022697,-0.000104,  29.094,   86
   468.0,0.000940,0.000548,0.022786,-0.000091,  29.093,   84
   468.2,0.000940,0.000548,0.022899,-0.000091,  29.091,   84
   468.4,0.000945,0.000550,0.022923,-0.000091,  29.093,   84
   468.6,0.000951,0.000553,0.022935,-0.000078,  29.093,   84
   468.8,0.000953,0.000551,0.022893,-0.000078,  29.095,   84
   469.0,0.000959,0.000548,0.022899,-0.000091,  29.097,   84
   469.2,0.000955,0.000552,0.022929,-0.000078,  29.098,   84
   469.4,0.000960,0.000556,0.022953,-0.000078,  29.094,   84
   469.6,0.000966,0.000558,0.022947,-0.000091,  29.094,   85
   469.8,0.000959,0.000561,0.022923,-0.000078,  29.094,   84
   470.0,0.000966,0.000562,0.022906,-0.000078,  29.094,   83
   470.2,0.000968,0.000560,0.022941,-0.000091,  29.094,   86
   470.4,0.000962,0.000564,0.023007,-0.000078,  29.093,   90
   470.6,0.000971,0.000566,0.023102,-0.000078,  29.099,   87
   470.8,0.000974,0.000566,0.023119,-0.000091,  29.095,   85
   471.0,0.000974,0.000568,0.023120,-0.000078,  29.094,   85
   471.2,0.000979,0.000571,0.023090,-0.000078,  29.095,   85
   471.4,0.000976,0.000573,0.023102,-0.000091,  29.097,   84
   471.6,0.000982,0.000568,0.023126,-0.000078,  29.099,   84
   471.8,0.000980,0.000573,0.023156,-0.000078,  29.096,   83
   472.0,0.000990,0.000575,0.023221,-0.000078,  29.101,   83
   472.2,0.000995,0.000570,0.023299,-0.000078,  29.104,   84
   472.4,0.000989,0.000575,0.023382,-0.000078,  29.102,   85
   472.6,0.000995,0.000579,0.023466,-0.000078,  29.103,   85
   472.8,0.001000,0.000581,0.023549,-0.000078,  29.100,   84
   473.0,0.000994,0.000588,0.023626,-0.000078,  29.103,   85
   473.2,0.001003,0.000594,0.023680,-0.000078,  29.104,   85
   473.4,0.001006,0.000596,0.023722,-0.000078,  29.105,   85
   473.6,0.001002,0.000594,0.023728,-0.000078,  29.109,   85
   473.8,0.001008,0.000597,0.023781,-0.000078,  29.108,   85
   474.0,0.001011,0.000597,0.023841,-0.000078,  29.109,   85
   474.2,0.001005,0.000593,0.023907,-0.000078,  29.109,   85
   474.4,0.001014,0.000586,0.023925,-0.000078,  29.116,   85
   474.6,0.001016,0.000588,0.023907,-0.000078,  29.119,   85
   474.8,0.001014,0.000592,0.023877,-0.000078,  29.117,   85
   475.0,0.001027,0.000590,0.023901,-0.000078,  29.116,   86
   475.2,0.001029,0.000593,0.023949,-0.000078,  29.123,   87
   475.4,0.001026,0.000597,0.024015,-0.000078,  29.120,   85
   475.6,0.001028,0.000597,0.024033,-0.000101,  29.123,   84
   475.8,0.001034,0.000599,0.024045,-0.000078,  29.123,   85
   476.0,0.001034,0.000596,0.024033,-0.000065,  29.123,   85
   476.2,0.001034,0.000595,0.024009,-0.000065,  29.126,   85
   476.4,0.001032,0.000597,0.024027,-0.000078,  29.130,   85
   476.6,0.001035,0.000596,0.024081,-0.000078,  29.129,   85
   476.8,0.001031,0.000598,0.024135,-0.000078,  29.136,   85
   477.0,0.001027,0.000598,0.024164,-0.000078,  29.131,   85
   477.2,0.001034,0.000596,0.024159,-0.000078,  29.135,   85
   477.4,0.001034,0.000596,0.024153,-0.000078,  29.140,   84
   477.6,0.001033,0.000601,0.024201,-0.000078,  29.140,   84
   477.8,0.001038,0.000604,0.024249,-0.000078,  29.145,   84
   478.0,0.001041,0.000606,0.024314,-0.000078,  29.142,   85
   478.2,0.001040,0.000602,0.024362,-0.000091,  29.149,   85
   478.4,0.001045,0.000606,0.024422,-0.000078,  29.148,   85
   478.6,0.001048,0.000605,0.024482,-0.000078,  29.152,   85
   478.8,0.001046,0.000600,0.024523,-0.000091,  29.157,   85
   479.0,0.001056,0.000604,0.024559,-0.000078,  29.162,   85
   479.2,0.001067,0.000610,0.024613,-0.000078,  29.163,   85
   479.4,0.001066,0.000610,0.024655,-0.000091,  29.168,   85
   479.6,0.001069,0.000610,0.024691,-0.000078,  29.166,   85
   479.8,0.001078,0.000617,0.024733,-0.000078,  29.170,   85
   480.0,0.001077,0.000615,0.024632,-0.000078,  29.177,   86
   480.2,0.001080,0.000615,0.024459,-0.000078,  29.176,   86
   480.4,0.001091,0.000622,0.024202,-0.000078,  29.179,   85
   480.6,0.001094,0.000626,0.024262,-0.000078,  29.178,   85
   480.8,0.001099,0.000623,0.024411,-0.000078,  29.182,   84
   481.0,0.001096,0.000627,0.024674,-0.000078,  29.183,   84
   481.2,0.001102,0.000633,0.024835,-0.000078,  29.186,   84
   481.4,0.001096,0.000626,0.024991,-0.000065,  29.189,   85
   481.6,0.001098,0.000628,0.025134,-0.000065,  29.189,   85
   481.8,0.001105,0.000628,0.025254,-0.000065,  29.191,   86
   482.0,0.001101,0.000626,0.025356,-0.000052,  29.192,   88
   482.2,0.001101,0.000629,0.025416,-0.000052,  29.196,   87
   482.4,0.001107,0.000629,0.025517,-0.000065,  29.199,   85
   482.6,0.001104,0.000624,0.025643,-0.000065,  29.200,   84
   482.8,0.001106,0.000629,0.025757,-0.000065,  29.201,   83
   483.0,0.001113,0.000635,0.025841,-0.000065,  29.206,   85
   483.2,0.001109,0.000632,0.025901,-0.000065,  29.213,   87
   483.4,0.001114,0.000638,0.025949,-0.000065,  29.218,   86
   483.6,0.001118,0.000642,0.026009,-0.000065,  29.222,   86
   483.8,0.001114,0.000642,0.026051,-0.000078,  29.223,   84
   484.0,0.001117,0.000647,0.026087,-0.000078,  29.228,   83
   484.2,0.001126,0.000649,0.026147,-0.000078,  29.227,   83
   484.4,0.001125,0.000646,0.026189,-0.000091,  29.231,   84
   484.6,0.001125,0.000651,0.026249,-0.000091,  29.236,   85
   484.8,0.001134,0.000657,0.026315,-0.000091,  29.238,   85
   485.0,0.001130,0.000650,0.026411,-0.000091,  29.246,   85
   485.2,0.001133,0.000654,0.026501,-0.000091,  29.254,   85
   485.4,0.001139,0.000658,0.026598,-0.000127,  29.258,   85
   485.6,0.001136,0.000653,0.026664,-0.000091,  29.257,   85
   485.8,0.001136,0.000656,0.026718,-0.000078,  29.262,   85
   486.0,0.001145,0.000658,0.026772,-0.000091,  29.267,   85
   486.2,0.001144,0.000655,0.026832,-0.000091,  29.270,   85
   486.4,0.001149,0.000660,0.026862,-0.000078,  29.275,   84
   486.6,0.001164,0.000662,0.026874,-0.000078,  29.279,   84
   486.8,0.001162,0.000662,0.026892,-0.000078,  29.286,   84
   487.0,0.001168,0.000666,0.026910,-0.000078,  29.291,   84
   487.2,0.001177,0.000666,0.026929,-0.000078,  29.295,   85
   487.4,0.001176,0.000670,0.027013,-0.000091,  29.305,   84
   487.6,0.001178,0.000671,0.027127,-0.000078,  29.300,   84
   487.8,0.001188,0.000673,0.027283,-0.000078,  29.305,   85
   488.0,0.001184,0.000672,0.027380,-0.000091,  29.311,   86
   488.2,0.001186,0.000672,0.027494,-0.000078,  29.310,   86
   488.4,0.001190,0.000677,0.027584,-0.000078,  29.316,   86
   488.6,0.001186,0.000678,0.027621,-0.000091,  29.311,   85
   488.8,0.001189,0.000680,0.027645,-0.000078,  29.318,   85
   489.0,0.001192,0.000686,0.027621,-0.000078,  29.319,   84
   489.2,0.001188,0.000681,0.027657,-0.000091,  29.319,   82
   489.4,0.001194,0.000690,0.027717,-0.000078,  29.324,   84
   489.6,0.001197,0.000691,0.027777,-0.000078,  29.328,   86
   489.8,0.001193,0.000689,0.027826,-0.000091,  29.329,   85
   490.0,0.001200,0.000690,0.027874,-0.000078,  29.334,   83
   490.2,0.001206,0.000695,0.027916,-0.000078,  29.342,   84
   490.4,0.001209,0.000695,0.027970,-0.000091,  29.342,   85
   490.6,0.001212,0.000695,0.028000,-0.000078,  29.343,   86
   490.8,0.001208,0.000700,0.028031,-0.000078,  29.352,   86
   491.0,0.001217,0.000702,0.028085,-0.000091,  29.349,   85
   491.2,0.001213,0.000704,0.028121,-0.000078,  29.349,   85
   491.4,0.001213,0.000706,0.028163,-0.000078,  29.356,   86
   491.6,0.001222,0.000710,0.028230,-0.000091,  29.360,   87
   491.8,0.001218,0.000709,0.028284,-0.000078,  29.360,   86
   492.0,0.001218,0.000711,0.028362,-0.000078,  29.365,   85
   492.2,0.001225,0.000715,0.028447,-0.000091,  29.365,   85
   492.4,0.001224,0.000712,0.028525,-0.000078,  29.366,   85
   492.6,0.001224,0.000712,0.028622,-0.000078,  29.367,   85
   492.8,0.001224,0.000716,0.028670,-0.000078,  29.381,   84
   493.0,0.001220,0.000714,0.028700,-0.000078,  29.380,   84
   493.2,0.001226,0.000718,0.028706,-0.000078,  29.385,   84
   493.4,0.001224,0.000720,0.028761,-0.000078,  29.392,   86
   493.6,0.001217,0.000715,0.028821,-0.000078,  29.390,   87
   493.8,0.001224,0.000718,0.028900,-0.000078,  29.394,   86
   494.0,0.001230,0.000718,0.028972,-0.000078,  29.399,   85
   494.2,0.001224,0.000715,0.029015,-0.000078,  29.398,   85
   494.4,0.001224,0.000720,0.029057,-0.000078,  29.405,   85
   494.6,0.001230,0.000718,0.029111,-0.000078,  29.404,   85
   494.8,0.001224,0.000713,0.029160,-0.000078,  29.403,   85
   495.0,0.001226,0.000716,0.029214,-0.000078,  29.412,   85
   495.2,0.001236,0.000714,0.029244,-0.000101,  29.414,   85
   495.4,0.001229,0.000714,0.029250,-0.000078,  29.414,   84
   495.6,0.001232,0.000723,0.029220,-0.000065,  29.416,   83
   495.8,0.001232,0.000722,0.029196,-0.000065,  29.418,   84
   496.0,0.001228,0.000717,0.029196,-0.000078,  29.421,   84
   496.2,0.001237,0.000714,0.029190,-0.000078,  29.426,   86
   496.4,0.001237,0.000712,0.029190,-0.000078,  29.430,   88
   496.6,0.001233,0.000712,0.029202,-0.000078,  29.433,   87
   496.8,0.001237,0.000712,0.029226,-0.000078,  29.438,   86
   497.0,0.001234,0.000710,0.029256,-0.000078,  29.436,   85
   497.2,0.001228,0.000713,0.029045,-0.000091,  29.439,   85
   497.4,0.001228,0.000720,0.028719,-0.000078,  29.440,   84
   497.6,0.001225,0.000725,0.028296,-0.000078,  29.442,   84
   497.8,0.001219,0.000718,0.028308,-0.000091,  29.440,   84
   498.0,0.001221,0.000720,0.028495,-0.000078,  29.447,   84
   498.2,0.001225,0.000720,0.028857,-0.000078,  29.449,   84
   498.4,0.001219,0.000718,0.029015,-0.000091,  29.449,   84
   498.6,0.001221,0.000720,0.029154,-0.000078,  29.448,   85
   498.8,0.001225,0.000724,0.029287,-0.000078,  29.456,   86
   499.0,0.001219,0.000721,0.029250,-0.000091,  29.453,   86
   499.2,0.001228,0.000723,0.029081,-0.000078,  29.453,   86
   499.4,0.001232,0.000719,0.028827,-0.000091,  29.456,   86
   499.6,0.001225,0.000714,0.028857,-0.000104,  29.454,   86
   499.8,0.001232,0.000721,0.028972,-0.000091,  29.454,   86
   500.0,0.001233,0.000719,0.029172,-0.000091,  29.457,   85
   500.2,0.001233,0.000714,0.029262,-0.000091,  29.462,   85
   500.4,0.001233,0.000719,0.029347,-0.000078,  29.467,   84
   500.6,0.001229,0.000717,0.029414,-0.000078,  29.468,   84
   500.8,0.001238,0.000715,0.029498,-0.000091,  29.469,   84
   501.0,0.001234,0.000713,0.029553,-0.000078,  29.467,   84
   501.2,0.001234,0.000716,0.029613,-0.000078,  29.473,   85
   501.4,0.001238,0.000711,0.029650,-0.000091,  29.470,   84
   501.6,0.001232,0.000713,0.029680,-0.000114,  29.470,   84
   501.8,0.001234,0.000717,0.029662,-0.000114,  29.474,   84
   502.0,0.001238,0.000716,0.029662,-0.000127,  29.473,   84
   502.2,0.001232,0.000716,0.029662,-0.000150,  29.473,   85
   502.4,0.001234,0.000716,0.029650,-0.000163,  29.474,   87
   502.6,0.001238,0.000712,0.029674,-0.000140,  29.469,   86
   502.8,0.001232,0.000709,0.029728,-0.000127,  29.470,   85
   503.0,0.001232,0.000713,0.029789,-0.000140,  29.468,   85
   503.2,0.001233,0.000711,0.029819,-0.000140,  29.470,   86
   503.4,0.001226,0.000706,0.029831,-0.000127,  29.469,   85
   503.6,0.001232,0.000713,0.029837,-0.000140,  29.471,   85
   503.8,0.001238,0.000716,0.029898,-0.000140,  29.470,   85
   504.0,0.001232,0.000712,0.029946,-0.000127,  29.467,   85
   504.2,0.001234,0.000710,0.030019,-0.000140,  29.467,   85
   504.4,0.001238,0.000715,0.030043,-0.000140,  29.469,   85
   504.6,0.001232,0.000717,0.030037,-0.000140,  29.466,   84
   504.8,0.001232,0.000716,0.030007,-0.000176,  29.467,   84
   505.0,0.001233,0.000716,0.030001,-0.000127,  29.466,   85
   505.2,0.001226,0.000717,0.030007,-0.000140,  29.470,   86
   505.4,0.001226,0.000718,0.029995,-0.000163,  29.471,   85
   505.6,0.001230,0.000720,0.029977,-0.000127,  29.470,   84
   505.8,0.001224,0.000720,0.029958,-0.000127,  29.470,   84
   506.0,0.001226,0.000722,0.029940,-0.000114,  29.468,   85
   506.2,0.001236,0.000725,0.029916,-0.000114,  29.469,   85
   506.4,0.001232,0.000726,0.029916,-0.000127,  29.468,   84
   506.6,0.001244,0.000722,0.029922,-0.000114,  29.469,   85
   506.8,0.001256,0.000725,0.029940,-0.000114,  29.465,   85
   507.0,0.001254,0.000725,0.029977,-0.000127,  29.471,   84
   507.2,0.001264,0.000722,0.030001,-0.000114,  29.466,   84
   507.4,0.001264,0.000722,0.030025,-0.000114,  29.467,   85
   507.6,0.001262,0.000720,0.030043,-0.000127,  29.468,   86
   507.8,0.001268,0.000726,0.030061,-0.000114,  29.462,   87
   508.0,0.001270,0.000726,0.030080,-0.000114,  29.462,   88
   508.2,0.001267,0.000729,0.030080,-0.000127,  29.464,   86
   508.4,0.001267,0.000728,0.030055,-0.000114,  29.465,   84
   508.6,0.001267,0.000732,0.030031,-0.000114,  29.460,   84
   508.8,0.001265,0.000736,0.030031,-0.000127,  29.463,   84
   509.0,0.001272,0.000735,0.030043,-0.000114,  29.458,   85
   509.2,0.001272,0.000732,0.030055,-0.000114,  29.464,   85
   509.4,0.001265,0.000738,0.030104,-0.000127,  29.458,   85
   509.6,0.001272,0.000740,0.030177,-0.000114,  29.458,   85
   509.8,0.001276,0.000740,0.030268,-0.000114,  29.455,   84
   510.0,0.001273,0.000742,0.030280,-0.000127,  29.454,   84
   510.2,0.001267,0.000741,0.030267,-0.000114,  29.453,   84
   510.4,0.001264,0.000746,0.030225,-0.000114,  29.452,   84
   510.6,0.001261,0.000748,0.030207,-0.000127,  29.445,   86
   510.8,0.001252,0.000748,0.030195,-0.000114,  29.442,   88
   511.0,0.001256,0.000752,0.030164,-0.000114,  29.443,   87
   511.2,0.001253,0.000752,0.030164,-0.000127,  29.444,   85
   511.4,0.001247,0.000748,0.030176,-0.000114,  29.438,   85
   511.6,0.001253,0.000744,0.030176,-0.000114,  29.441,   85
   511.8,0.001253,0.000742,0.030189,-0.000114,  29.436,   85
   512.0,0.001244,0.000736,0.030207,-0.000114,  29.435,   85
   512.2,0.001245,0.000732,0.030225,-0.000114,  29.437,   85
   512.4,0.001246,0.000727,0.030255,-0.000114,  29.433,   85
   512.6,0.001237,0.000725,0.030280,-0.000114,  29.436,   85
   512.8,0.001234,0.000723,0.030304,-0.000114,  29.430,   85
   513.0,0.001238,0.000721,0.030274,-0.000114,  29.431,   85
   513.2,0.001229,0.000720,0.030201,-0.000114,  29.436,   85
   513.4,0.001226,0.000714,0.030073,-0.000114,  29.427,   84
   513.6,0.001228,0.000712,0.030067,-0.000114,  29.426,   84
   513.8,0.001218,0.000706,0.030092,-0.000114,  29.427,   85
   514.0,0.001218,0.000702,0.030134,-0.000114,  29.427,   85
   514.2,0.001225,0.000699,0.030134,-0.000114,  29.425,   85
   514.4,0.001218,0.000694,0.030140,-0.000114,  29.421,   85
   514.6,0.001216,0.000693,0.030146,-0.000150,  29.421,   85
   514.8,0.001214,0.000688,0.030134,-0.000101,  29.417,   85
   515.0,0.001208,0.000691,0.030104,-0.000114,  29.417,   85
   515.2,0.001217,0.000692,0.030055,-0.000137,  29.416,   84
   515.4,0.001221,0.000685,0.029995,-0.000101,  29.415,   85
   515.6,0.001214,0.000688,0.029964,-0.000114,  29.411,   86
   515.8,0.001218,0.000684,0.029922,-0.000114,  29.406,   85
   516.0,0.001213,0.000675,0.029904,-0.000114,  29.401,   84
   516.2,0.001204,0.000680,0.029892,-0.000114,  29.406,   84
   516.4,0.001207,0.000679,0.029874,-0.000114,  29.401,   85
   516.6,0.001205,0.000672,0.029855,-0.000114,  29.395,   85
   516.8,0.001198,0.000677,0.029849,-0.000127,  29.400,   85
   517.0,0.001193,0.000673,0.029837,-0.000114,  29.401,   85
   517.2,0.001193,0.000671,0.029831,-0.000114,  29.398,   84
   517.4,0.001186,0.000667,0.029807,-0.000127,  29.395,   84
   517.6,0.001184,0.000663,0.029777,-0.000114,  29.395,   85
   517.8,0.001185,0.000664,0.029740,-0.000114,  29.394,   84
   518.0,0.001178,0.000658,0.029668,-0.000127,  29.394,   84
   518.2,0.001178,0.000656,0.029589,-0.000114,  29.394,   85
   518.4,0.001182,0.000656,0.029480,-0.000114,  29.392,   86
   518.6,0.001173,0.000658,0.029498,-0.000127,  29.392,   86
   518.8,0.001170,0.000658,0.029559,-0.000114,  29.390,   85
   519.0,0.001174,0.000660,0.029668,-0.000114,  29.389,   85
   519.2,0.001168,0.000662,0.029704,-0.000127,  29.386,   84
   519.4,0.001162,0.000660,0.029704,-0.000114,  29.387,   86
   519.6,0.001169,0.000660,0.029698,-0.000127,  29.385,   88
   519.8,0.001169,0.000660,0.029662,-0.000140,  29.382,   86
   520.0,0.001169,0.000653,0.029613,-0.000127,  29.377,   84
   520.2,0.001169,0.000652,0.029523,-0.000140,  29.383,   84
   520.4,0.001175,0.000647,0.029486,-0.000140,  29.377,   85
   520.6,0.001175,0.000647,0.029474,-0.000127,  29.377,   85
   520.8,0.001175,0.000645,0.029468,-0.000140,  29.376,   85
   521.0,0.001182,0.000643,0.029450,-0.000140,  29.375,   85
   521.2,0.001185,0.000639,0.029402,-0.000127,  29.377,   84
   521.4,0.001175,0.000638,0.029359,-0.000140,  29.374,   84
   521.6,0.001182,0.000633,0.029389,-0.000153,  29.371,   84
   521.8,0.001178,0.000633,0.029420,-0.000140,  29.375,   84
   522.0,0.001175,0.000633,0.029480,-0.000140,  29.377,   85
   522.2,0.001175,0.000632,0.029504,-0.000153,  29.368,   87
   522.4,0.001172,0.000630,0.029547,-0.000117,  29.371,   89
   522.6,0.001175,0.000627,0.029565,-0.000117,  29.372,   88
   522.8,0.001175,0.000622,0.029541,-0.000143,  29.377,   86
   523.0,0.001169,0.000625,0.029504,-0.000107,  29.371,   85
   523.2,0.001175,0.000628,0.029426,-0.000094,  29.373,   84
   523.4,0.001173,0.000624,0.029395,-0.000143,  29.367,   85
   523.6,0.001169,0.000626,0.029359,-0.000143,  29.372,   87
   523.8,0.001169,0.000628,0.029329,-0.000130,  29.369,   86
   524.0,0.001169,0.000628,0.029311,-0.000143,  29.373,   85
   524.2,0.001165,0.000630,0.029305,-0.000143,  29.372,   84
   524.4,0.001165,0.000634,0.029293,-0.000143,  29.367,   84
   524.6,0.001172,0.000631,0.029293,-0.000179,  29.368,   84
   524.8,0.001168,0.000633,0.029287,-0.000143,  29.371,   85
   525.0,0.001170,0.000635,0.029275,-0.000130,  29.367,   85
   525.2,0.001180,0.000636,0.029281,-0.000143,  29.372,   85
   525.4,0.001176,0.000634,0.029311,-0.000143,  29.370,   85
   525.6,0.001178,0.000635,0.029359,-0.000143,  29.367,   85
   525.8,0.001188,0.000634,0.029426,-0.000130,  29.366,   85
   526.0,0.001186,0.000639,0.029438,-0.000143,  29.363,   85
   526.2,0.001186,0.000644,0.029456,-0.000130,  29.364,   84
   526.4,0.001193,0.000639,0.029450,-0.000130,  29.368,   83
   526.6,0.001189,0.000646,0.029420,-0.000130,  29.366,   83
   526.8,0.001192,0.000647,0.029389,-0.000117,  29.364,   84
   527.0,0.001204,0.000647,0.029341,-0.000130,  29.363,   84
   527.2,0.001200,0.000646,0.029220,-0.000130,  29.369,   85
