Run Name,20% B R Group 6 26/2.1
Run Date,03:53:10 PM   02-26-14
Method Name,20%B R Group 6 26/2.1
Export Format Version, 1.00
Method ID, 1857
Points/Second, 5.00
Number of Records,   3828
Offset from Run Start Time,00:00:00
Run End Time,00:12:48
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,<Not Selected>
QuadTec 3, (214.0 nm), AU
QuadTec 4, (405.0 nm), AU
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2,QuadTec 3,QuadTec 4,Conductivity,GP Pressure
   179.4,0.007401,0.006571,0.072110,0.000648,  23.012,   86
   179.6,0.007382,0.006537,0.073157,0.000612,  23.057,   86
   179.8,0.007357,0.006502,0.074116,0.000635,  23.107,   86
   180.0,0.007338,0.006465,0.075038,0.000635,  23.158,   86
   180.2,0.007313,0.006433,0.075904,0.000586,  23.211,   86
   180.4,0.007306,0.006401,0.076759,0.000609,  23.273,   86
   180.6,0.007287,0.006367,0.077596,0.000609,  23.316,   86
   180.8,0.007265,0.006335,0.078408,0.000573,  23.365,   86
   181.0,0.007241,0.006306,0.079124,0.000583,  23.414,   86
   181.2,0.007218,0.006275,0.079756,0.000583,  23.462,   86
   181.4,0.007190,0.006245,0.080316,0.000547,  23.523,   86
   181.6,0.007175,0.006214,0.081135,0.000556,  23.563,   85
   181.8,0.007150,0.006188,0.082035,0.000543,  23.611,   85
   182.0,0.007125,0.006157,0.083010,0.000508,  23.661,   85
   182.2,0.007107,0.006129,0.083869,0.000530,  23.702,   85
   182.4,0.007083,0.006094,0.084729,0.000517,  23.761,   84
   182.6,0.007055,0.006051,0.085545,0.000468,  23.796,   85
   182.8,0.007040,0.006009,0.086290,0.000504,  23.843,   85
   183.0,0.007019,0.005977,0.086995,0.000517,  23.890,   87
   183.2,0.006988,0.005949,0.087628,0.000468,  23.929,   89
   183.4,0.006964,0.005927,0.088249,0.000491,  23.982,   88
   183.6,0.006944,0.005903,0.088838,0.000491,  24.017,   86
   183.8,0.006913,0.005872,0.089378,0.000455,  24.057,   86
   184.0,0.006891,0.005845,0.089962,0.000465,  24.102,   86
   184.2,0.006876,0.005816,0.090554,0.000465,  24.140,   85
   184.4,0.006845,0.005790,0.091133,0.000416,  24.190,   84
   184.6,0.006821,0.005762,0.091701,0.000426,  24.220,   85
   184.8,0.006797,0.005731,0.092275,0.000426,  24.263,   86
   185.0,0.006763,0.005702,0.092838,0.000390,  24.305,   85
   185.2,0.006743,0.005674,0.093326,0.000426,  24.342,   85
   185.4,0.006716,0.005646,0.093774,0.000413,  24.388,   86
   185.6,0.006680,0.005618,0.094194,0.000377,  24.424,   86
   185.8,0.006653,0.005595,0.094549,0.000400,  24.458,   86
   186.0,0.006623,0.005569,0.094877,0.000400,  24.492,   85
   186.2,0.006589,0.005538,0.095152,0.000400,  24.531,   87
   186.4,0.006562,0.005511,0.095373,0.000400,  24.573,   88
   186.6,0.006539,0.005483,0.095751,0.000387,  24.606,   87
   186.8,0.006506,0.005448,0.096148,0.000387,  24.634,   86
   187.0,0.006482,0.005418,0.096567,0.000338,  24.669,   86
   187.2,0.006467,0.005392,0.096753,0.000361,  24.707,   85
   187.4,0.006436,0.005365,0.096835,0.000361,  24.743,   85
   187.6,0.006406,0.005350,0.096805,0.000325,  24.774,   85
   187.8,0.006383,0.005333,0.097054,0.000348,  24.810,   85
   188.0,0.006349,0.005307,0.097385,0.000348,  24.840,   85
   188.2,0.006320,0.005283,0.097787,0.000312,  24.869,   86
   188.4,0.006297,0.005250,0.098065,0.000335,  24.907,   86
   188.6,0.006260,0.005219,0.098281,0.000335,  24.930,   86
   188.8,0.006234,0.005195,0.098490,0.000286,  24.963,   86
   189.0,0.006210,0.005168,0.098749,0.000309,  24.994,   86
   189.2,0.006177,0.005135,0.098988,0.000296,  25.019,   85
   189.4,0.006147,0.005114,0.099235,0.000260,  25.055,   86
   189.6,0.006119,0.005090,0.099398,0.000283,  25.078,   86
   189.8,0.006095,0.005059,0.099513,0.000283,  25.102,   86
   190.0,0.006070,0.005033,0.099585,0.000247,  25.133,   86
   190.2,0.006051,0.005005,0.099694,0.000283,  25.156,   85
   190.4,0.006039,0.004972,0.099802,0.000296,  25.190,   85
   190.6,0.006015,0.004943,0.099905,0.000247,  25.209,   85
   190.8,0.005979,0.004916,0.099980,0.000257,  25.241,   86
   191.0,0.005953,0.004888,0.100054,0.000270,  25.264,   87
   191.2,0.005917,0.004857,0.100095,0.000221,  25.284,   88
   191.4,0.005894,0.004832,0.100130,0.000244,  25.319,   87
   191.6,0.005864,0.004801,0.100149,0.000244,  25.333,   85
   191.8,0.005831,0.004775,0.100163,0.000195,  25.357,   86
   192.0,0.005807,0.004749,0.100226,0.000218,  25.381,   87
   192.2,0.005775,0.004723,0.100276,0.000218,  25.404,   86
   192.4,0.005742,0.004699,0.100347,0.000182,  25.432,   85
   192.6,0.005712,0.004672,0.100335,0.000205,  25.448,   86
   192.8,0.005680,0.004645,0.100287,0.000205,  25.475,   86
   193.0,0.005644,0.004617,0.100204,0.000169,  25.490,   85
   193.2,0.005614,0.004589,0.100143,0.000192,  25.509,   85
   193.4,0.005591,0.004561,0.100075,0.000179,  25.537,   85
   193.6,0.005555,0.004528,0.099994,0.000143,  25.552,   85
   193.8,0.005523,0.004495,0.099906,0.000179,  25.570,   86
   194.0,0.005497,0.004467,0.099811,0.000166,  25.590,   86
   194.2,0.005461,0.004436,0.099709,0.000130,  25.604,   86
   194.4,0.005431,0.004413,0.099552,0.000166,  25.629,   86
   194.6,0.005405,0.004386,0.099366,0.000179,  25.648,   86
   194.8,0.005369,0.004356,0.099133,0.000130,  25.661,   87
   195.0,0.005340,0.004335,0.098991,0.000140,  25.678,   86
   195.2,0.005311,0.004306,0.098892,0.000153,  25.694,   84
   195.4,0.005272,0.004277,0.098800,0.000104,  25.710,   85
   195.6,0.005249,0.004249,0.098672,0.000127,  25.724,   86
   195.8,0.005230,0.004218,0.098544,0.000127,  25.736,   85
   196.0,0.005194,0.004196,0.098407,0.000127,  25.752,   84
   196.2,0.005162,0.004170,0.098251,0.000114,  25.767,   85
   196.4,0.005130,0.004139,0.098056,0.000114,  25.783,   86
   196.6,0.005093,0.004117,0.097847,0.000101,  25.794,   86
   196.8,0.005068,0.004091,0.097638,0.000065,  25.804,   86
   197.0,0.005035,0.004069,0.097395,0.000088,  25.818,   86
   197.2,0.004999,0.004042,0.097131,0.000088,  25.830,   86
   197.4,0.004974,0.004026,0.096839,0.000052,  25.841,   86
   197.6,0.004939,0.004011,0.096589,0.000075,  25.855,   86
   197.8,0.004903,0.003984,0.096325,0.000062,  25.861,   85
   198.0,0.004873,0.003960,0.096068,0.000026,  25.874,   85
   198.2,0.004844,0.003933,0.095833,0.000062,  25.879,   85
   198.4,0.004807,0.003904,0.095600,0.000049,  25.890,   84
   198.6,0.004778,0.003878,0.095373,-0.000000,  25.895,   85
   198.8,0.004755,0.003852,0.095119,0.000036,  25.905,   85
   199.0,0.004724,0.003825,0.094844,0.000049,  25.916,   87
   199.2,0.004697,0.003804,0.094562,-0.000000,  25.925,   89
   199.4,0.004670,0.003782,0.094254,0.000036,  25.932,   87
   199.6,0.004646,0.003753,0.093938,0.000049,  25.936,   86
   199.8,0.004624,0.003730,0.093608,-0.000013,  25.942,   86
   200.0,0.004602,0.003704,0.093308,0.000009,  25.946,   86
   200.2,0.004593,0.003675,0.093034,0.000009,  25.954,   86
   200.4,0.004562,0.003658,0.092762,-0.000026,  25.957,   85
   200.6,0.004539,0.003634,0.092483,-0.000004,  25.965,   86
   200.8,0.004513,0.003607,0.092204,-0.000004,  25.969,   86
   201.0,0.004480,0.003590,0.091904,-0.000039,  25.972,   87
   201.2,0.004453,0.003567,0.091599,-0.000017,  25.975,   87
   201.4,0.004433,0.003543,0.091287,-0.000017,  25.984,   87
   201.6,0.004397,0.003527,0.090967,-0.000052,  25.986,   87
   201.8,0.004370,0.003507,0.090411,-0.000017,  25.990,   87
   202.0,0.004347,0.003480,0.089734,-0.000017,  25.992,   87
   202.2,0.004316,0.003460,0.088955,-0.000052,  25.998,   85
   202.4,0.004295,0.003434,0.088583,-0.000017,  26.000,   84
   202.6,0.004274,0.003407,0.088334,-0.000017,  26.005,   84
   202.8,0.004244,0.003390,0.088246,-0.000052,  26.010,   85
   203.0,0.004222,0.003370,0.088017,-0.000030,  26.013,   85
   203.2,0.004195,0.003345,0.087748,-0.000030,  26.016,   84
   203.4,0.004171,0.003328,0.087479,-0.000052,  26.015,   85
   203.6,0.004150,0.003306,0.087190,-0.000030,  26.021,   85
   203.8,0.004129,0.003281,0.086873,-0.000030,  26.020,   84
   204.0,0.004099,0.003261,0.086531,-0.000065,  26.020,   84
   204.2,0.004077,0.003241,0.086201,-0.000043,  26.025,   84
   204.4,0.004057,0.003216,0.085833,-0.000043,  26.023,   84
   204.6,0.004026,0.003198,0.085458,-0.000078,  26.025,   85
   204.8,0.004002,0.003183,0.085104,-0.000043,  26.026,   86
   205.0,0.003979,0.003160,0.084730,-0.000056,  26.025,   86
   205.2,0.003949,0.003145,0.084369,-0.000091,  26.024,   85
   205.4,0.003934,0.003125,0.084075,-0.000069,  26.025,   85
   205.6,0.003913,0.003102,0.083800,-0.000069,  26.024,   86
   205.8,0.003883,0.003090,0.083559,-0.000056,  26.022,   86
   206.0,0.003859,0.003074,0.083349,-0.000069,  26.021,   86
   206.2,0.003832,0.003054,0.083043,-0.000069,  26.014,   86
   206.4,0.003801,0.003035,0.082717,-0.000069,  26.017,   86
   206.6,0.003777,0.003019,0.082366,-0.000104,  26.016,   85
   206.8,0.003760,0.003001,0.081988,-0.000082,  26.011,   84
   207.0,0.003726,0.002990,0.081570,-0.000069,  26.010,   85
   207.2,0.003702,0.002977,0.081113,-0.000118,  26.012,   87
   207.4,0.003682,0.002966,0.080782,-0.000082,  26.007,   86
   207.6,0.003651,0.002946,0.080465,-0.000069,  26.008,   85
   207.8,0.003627,0.002928,0.080181,-0.000118,  26.005,   85
   208.0,0.003612,0.002904,0.079792,-0.000082,  25.999,   85
   208.2,0.003584,0.002888,0.079369,-0.000069,  25.994,   85
   208.4,0.003563,0.002867,0.078894,-0.000118,  25.993,   85
   208.6,0.003548,0.002847,0.078519,-0.000082,  25.989,   85
   208.8,0.003523,0.002830,0.078183,-0.000069,  25.983,   85
   209.0,0.003498,0.002812,0.077867,-0.000118,  25.981,   85
   209.2,0.003474,0.002792,0.077486,-0.000082,  25.975,   84
   209.4,0.003458,0.002773,0.077079,-0.000069,  25.972,   84
   209.6,0.003436,0.002755,0.076658,-0.000118,  25.969,   84
   209.8,0.003420,0.002745,0.076272,-0.000082,  25.966,   85
   210.0,0.003413,0.002726,0.075906,-0.000069,  25.960,   86
   210.2,0.003388,0.002709,0.075546,-0.000118,  25.958,   85
   210.4,0.003366,0.002694,0.075188,-0.000095,  25.951,   84
   210.6,0.003346,0.002676,0.074848,-0.000082,  25.948,   85
   210.8,0.003327,0.002664,0.074490,-0.000131,  25.945,   85
   211.0,0.003306,0.002648,0.074190,-0.000108,  25.940,   85
   211.2,0.003288,0.002629,0.073904,-0.000095,  25.940,   84
   211.4,0.003263,0.002613,0.073650,-0.000144,  25.935,   86
   211.6,0.003244,0.002593,0.073317,-0.000108,  25.929,   89
   211.8,0.003235,0.002574,0.072940,-0.000108,  25.923,   86
   212.0,0.003209,0.002562,0.072550,-0.000144,  25.915,   83
   212.2,0.003191,0.002549,0.072199,-0.000121,  25.912,   84
   212.4,0.003178,0.002528,0.071830,-0.000121,  25.903,   85
   212.6,0.003153,0.002512,0.071468,-0.000157,  25.904,   85
   212.8,0.003132,0.002503,0.070925,-0.000134,  25.905,   86
   213.0,0.003120,0.002485,0.070249,-0.000134,  25.895,   86
   213.2,0.003097,0.002471,0.069491,-0.000170,  25.887,   86
   213.4,0.003081,0.002463,0.069016,-0.000134,  25.881,   85
   213.6,0.003062,0.002449,0.068630,-0.000134,  25.879,   84
   213.8,0.003046,0.002437,0.068346,-0.000170,  25.878,   84
   214.0,0.003030,0.002425,0.068101,-0.000134,  25.865,   84
   214.2,0.003011,0.002410,0.067907,-0.000134,  25.857,   84
   214.4,0.002995,0.002393,0.067782,-0.000170,  25.849,   84
   214.6,0.002977,0.002376,0.067569,-0.000147,  25.850,   84
   214.8,0.002958,0.002360,0.067331,-0.000147,  25.846,   85
   215.0,0.002939,0.002345,0.067080,-0.000170,  25.839,   87
   215.2,0.002920,0.002337,0.066854,-0.000147,  25.835,   90
   215.4,0.002908,0.002327,0.066640,-0.000147,  25.826,   88
   215.6,0.002886,0.002307,0.066427,-0.000134,  25.814,   86
   215.8,0.002867,0.002299,0.066213,-0.000134,  25.814,   85
   216.0,0.002857,0.002291,0.065931,-0.000134,  25.804,   85
   216.2,0.002837,0.002279,0.065623,-0.000134,  25.789,   85
   216.4,0.002821,0.002273,0.065291,-0.000170,  25.790,   85
   216.6,0.002812,0.002262,0.065010,-0.000134,  25.787,   85
   216.8,0.002792,0.002247,0.064766,-0.000134,  25.780,   86
   217.0,0.002771,0.002237,0.064523,-0.000170,  25.776,   85
   217.2,0.002758,0.002227,0.064260,-0.000134,  25.768,   84
   217.4,0.002740,0.002209,0.063973,-0.000134,  25.761,   85
   217.6,0.002725,0.002202,0.063686,-0.000170,  25.749,   86
   217.8,0.002723,0.002192,0.063342,-0.000134,  25.749,   86
   218.0,0.002700,0.002177,0.062942,-0.000134,  25.742,   87
   218.2,0.002681,0.002167,0.062510,-0.000170,  25.739,   86
   218.4,0.002667,0.002160,0.062173,-0.000134,  25.728,   84
   218.6,0.002647,0.002145,0.061837,-0.000134,  25.718,   85
   218.8,0.002627,0.002133,0.061533,-0.000170,  25.714,   86
   219.0,0.002606,0.002121,0.061278,-0.000134,  25.707,   85
   219.2,0.002584,0.002104,0.061024,-0.000134,  25.701,   85
   219.4,0.002574,0.002095,0.060795,-0.000170,  25.692,   85
   219.6,0.002562,0.002083,0.060529,-0.000134,  25.684,   85
   219.8,0.002548,0.002067,0.060231,-0.000134,  25.686,   85
   220.0,0.002534,0.002053,0.059902,-0.000170,  25.673,   84
   220.2,0.002514,0.002047,0.059599,-0.000134,  25.669,   84
   220.4,0.002506,0.002034,0.059277,-0.000134,  25.663,   85
   220.6,0.002489,0.002024,0.058949,-0.000170,  25.657,   85
   220.8,0.002473,0.002014,0.058652,-0.000134,  25.653,   85
   221.0,0.002463,0.001998,0.058337,-0.000134,  25.643,   85
   221.2,0.002450,0.001990,0.058047,-0.000157,  25.632,   85
   221.4,0.002434,0.001979,0.057782,-0.000121,  25.622,   85
   221.6,0.002418,0.001962,0.057524,-0.000121,  25.615,   84
   221.8,0.002404,0.001947,0.057284,-0.000144,  25.615,   85
   222.0,0.002391,0.001939,0.056976,-0.000121,  25.606,   86
   222.2,0.002378,0.001925,0.056644,-0.000121,  25.600,   86
   222.4,0.002364,0.001911,0.056293,-0.000144,  25.588,   86
   222.6,0.002354,0.001899,0.056042,-0.000121,  25.590,   85
   222.8,0.002340,0.001885,0.055778,-0.000121,  25.580,   85
   223.0,0.002323,0.001877,0.055570,-0.000144,  25.574,   86
   223.2,0.002307,0.001875,0.055288,-0.000121,  25.565,   87
   223.4,0.002288,0.001861,0.054963,-0.000121,  25.559,   86
   223.6,0.002269,0.001849,0.054620,-0.000144,  25.550,   85
   223.8,0.002250,0.001843,0.054357,-0.000121,  25.549,   85
   224.0,0.002240,0.001828,0.054118,-0.000121,  25.536,   85
   224.2,0.002227,0.001820,0.053905,-0.000144,  25.532,   85
   224.4,0.002214,0.001810,0.053624,-0.000121,  25.524,   85
   224.6,0.002200,0.001800,0.053337,-0.000121,  25.521,   85
   224.8,0.002193,0.001788,0.053020,-0.000144,  25.516,   84
   225.0,0.002177,0.001777,0.052770,-0.000121,  25.509,   84
   225.2,0.002161,0.001758,0.052538,-0.000121,  25.505,   84
   225.4,0.002157,0.001750,0.052338,-0.000144,  25.491,   84
   225.6,0.002144,0.001742,0.052131,-0.000121,  25.488,   84
   225.8,0.002127,0.001729,0.051961,-0.000121,  25.480,   86
   226.0,0.002116,0.001719,0.051802,-0.000121,  25.476,   87
   226.2,0.002100,0.001711,0.051650,-0.000108,  25.470,   86
   226.4,0.002084,0.001703,0.051371,-0.000121,  25.462,   86
   226.6,0.002073,0.001697,0.051037,-0.000108,  25.454,   86
   226.8,0.002057,0.001687,0.050649,-0.000144,  25.448,   85
   227.0,0.002044,0.001679,0.050352,-0.000121,  25.441,   84
   227.2,0.002031,0.001671,0.050079,-0.000121,  25.438,   83
   227.4,0.002020,0.001661,0.049825,-0.000144,  25.431,   84
   227.6,0.002010,0.001651,0.049613,-0.000121,  25.427,   85
   227.8,0.001991,0.001641,0.049402,-0.000121,  25.414,   84
   228.0,0.001980,0.001640,0.049238,-0.000144,  25.413,   84
   228.2,0.001967,0.001632,0.048966,-0.000121,  25.402,   84
   228.4,0.001956,0.001619,0.048622,-0.000121,  25.397,   84
   228.6,0.001949,0.001605,0.048242,-0.000144,  25.395,   85
   228.8,0.001940,0.001596,0.047977,-0.000121,  25.384,   85
   229.0,0.001922,0.001586,0.047748,-0.000121,  25.374,   86
   229.2,0.001912,0.001579,0.047538,-0.000144,  25.371,   86
   229.4,0.001898,0.001571,0.047279,-0.000121,  25.359,   85
   229.6,0.001881,0.001558,0.046990,-0.000121,  25.354,   85
   229.8,0.001872,0.001552,0.046702,-0.000144,  25.353,   84
   230.0,0.001865,0.001544,0.046468,-0.000121,  25.341,   84
   230.2,0.001857,0.001534,0.046234,-0.000121,  25.338,   84
   230.4,0.001842,0.001528,0.046035,-0.000144,  25.327,   84
   230.6,0.001840,0.001520,0.045838,-0.000121,  25.321,   84
   230.8,0.001834,0.001514,0.045640,-0.000121,  25.312,   85
   231.0,0.001820,0.001506,0.045442,-0.000144,  25.305,   87
   231.2,0.001813,0.001498,0.045226,-0.000121,  25.293,   89
   231.4,0.001802,0.001488,0.045023,-0.000121,  25.290,   88
   231.6,0.001785,0.001482,0.044795,-0.000144,  25.287,   87
   231.8,0.001772,0.001473,0.044568,-0.000121,  25.281,   86
   232.0,0.001768,0.001460,0.044329,-0.000121,  25.274,   84
   232.2,0.001750,0.001454,0.044090,-0.000144,  25.271,   85
   232.4,0.001740,0.001444,0.043840,-0.000121,  25.267,   86
   232.6,0.001736,0.001436,0.043583,-0.000108,  25.256,   87
   232.8,0.001718,0.001426,0.043315,-0.000144,  25.247,   88
   233.0,0.001710,0.001420,0.043136,-0.000108,  25.248,   87
   233.2,0.001709,0.001406,0.042993,-0.000108,  25.240,   85
   233.4,0.001697,0.001398,0.042891,-0.000121,  25.233,   85
   233.6,0.001686,0.001396,0.042707,-0.000098,  25.231,   85
   233.8,0.001682,0.001385,0.042480,-0.000098,  25.220,   86
   234.0,0.001670,0.001379,0.042213,-0.000134,  25.220,   87
   234.2,0.001660,0.001378,0.041993,-0.000134,  25.216,   86
   234.4,0.001656,0.001370,0.041780,-0.000134,  25.210,   84
   234.6,0.001644,0.001359,0.041536,-0.000170,  25.206,   86
   234.8,0.001636,0.001357,0.041346,-0.000134,  25.205,   87
   235.0,0.001632,0.001348,0.041180,-0.000134,  25.201,   86
   235.2,0.001620,0.001339,0.041031,-0.000170,  25.192,   85
   235.4,0.001609,0.001339,0.040865,-0.000134,  25.184,   85
   235.6,0.001605,0.001333,0.040723,-0.000134,  25.180,   86
   235.8,0.001590,0.001329,0.040569,-0.000134,  25.181,   84
   236.0,0.001580,0.001323,0.040432,-0.000134,  25.175,   83
   236.2,0.001576,0.001314,0.040231,-0.000134,  25.163,   84
   236.4,0.001561,0.001311,0.040001,-0.000134,  25.161,   86
   236.6,0.001550,0.001303,0.039770,-0.000170,  25.161,   85
   236.8,0.001546,0.001292,0.039575,-0.000134,  25.154,   85
   237.0,0.001532,0.001287,0.039369,-0.000134,  25.154,   85
   237.2,0.001524,0.001281,0.039168,-0.000170,  25.150,   86
   237.4,0.001516,0.001275,0.039008,-0.000134,  25.138,   85
   237.6,0.001505,0.001269,0.038878,-0.000134,  25.132,   84
   237.8,0.001497,0.001267,0.038777,-0.000170,  25.132,   85
   238.0,0.001489,0.001261,0.038582,-0.000134,  25.126,   86
   238.2,0.001478,0.001260,0.038370,-0.000134,  25.122,   85
   238.4,0.001470,0.001252,0.038124,-0.000134,  25.119,   85
   238.6,0.001462,0.001247,0.037923,-0.000098,  25.116,   85
   238.8,0.001457,0.001238,0.037723,-0.000098,  25.113,   85
   239.0,0.001449,0.001232,0.037535,-0.000098,  25.105,   85
   239.2,0.001445,0.001228,0.037353,-0.000098,  25.105,   86
   239.4,0.001433,0.001219,0.037165,-0.000098,  25.097,   86
   239.6,0.001425,0.001220,0.036966,-0.000085,  25.095,   86
   239.8,0.001421,0.001212,0.036778,-0.000085,  25.091,   85
   240.0,0.001413,0.001201,0.036608,-0.000085,  25.085,   84
   240.2,0.001401,0.001199,0.036414,-0.000072,  25.079,   85
   240.4,0.001402,0.001193,0.036267,-0.000085,  25.075,   85
   240.6,0.001397,0.001183,0.036161,-0.000072,  25.072,   85
   240.8,0.001385,0.001179,0.036043,-0.000072,  25.069,   84
   241.0,0.001384,0.001174,0.035873,-0.000072,  25.065,   85
   241.2,0.001378,0.001166,0.035697,-0.000059,  25.060,   85
   241.4,0.001367,0.001160,0.035481,-0.000072,  25.059,   84
   241.6,0.001361,0.001159,0.035311,-0.000072,  25.054,   84
   241.8,0.001360,0.001150,0.035142,-0.000072,  25.044,   86
   242.0,0.001345,0.001140,0.034973,-0.000072,  25.040,   87
   242.2,0.001337,0.001138,0.034821,-0.000085,  25.037,   86
   242.4,0.001336,0.001131,0.034663,-0.000072,  25.027,   85
   242.6,0.001324,0.001126,0.034499,-0.000072,  25.025,   85
   242.8,0.001316,0.001118,0.034376,-0.000072,  25.023,   85
   243.0,0.001317,0.001108,0.034276,-0.000072,  25.018,   85
   243.2,0.001303,0.001102,0.034188,-0.000072,  25.013,   85
   243.4,0.001289,0.001092,0.034088,-0.000085,  25.011,   86
   243.6,0.001282,0.001080,0.033983,-0.000072,  25.004,   87
   243.8,0.001268,0.001081,0.033872,-0.000059,  25.000,   86
   244.0,0.001263,0.001078,0.033720,-0.000059,  24.995,   85
   244.2,0.001261,0.001069,0.033551,-0.000046,  24.988,   85
   244.4,0.001247,0.001065,0.033348,-0.000059,  24.985,   86
   244.6,0.001248,0.001058,0.033161,-0.000072,  24.983,   85
   244.8,0.001244,0.001055,0.032999,-0.000059,  24.978,   85
   245.0,0.001229,0.001057,0.032842,-0.000072,  24.973,   86
   245.2,0.001224,0.001053,0.032633,-0.000072,  24.969,   86
   245.4,0.001216,0.001047,0.032407,-0.000059,  24.963,   86
   245.6,0.001204,0.001043,0.032158,-0.000072,  24.961,   85
   245.8,0.001199,0.001042,0.031834,-0.000072,  24.963,   85
   246.0,0.001200,0.001033,0.031430,-0.000072,  24.956,   85
   246.2,0.001188,0.001024,0.030969,-0.000072,  24.955,   85
   246.4,0.001183,0.001023,0.030807,-0.000072,  24.948,   85
   246.6,0.001181,0.001019,0.030789,-0.000072,  24.945,   85
   246.8,0.001172,0.001010,0.030874,-0.000059,  24.935,   85
   247.0,0.001164,0.001002,0.031091,-0.000072,  24.932,   87
   247.2,0.001163,0.000998,0.031033,-0.000072,  24.929,   88
   247.4,0.001153,0.000990,0.030923,-0.000059,  24.923,   88
   247.6,0.001148,0.000992,0.030778,-0.000072,  24.918,   87
   247.8,0.001149,0.000988,0.030645,-0.000072,  24.911,   86
   248.0,0.001137,0.000984,0.030500,-0.000072,  24.907,   84
   248.2,0.001129,0.000980,0.030350,-0.000072,  24.899,   85
   248.4,0.001131,0.000978,0.030211,-0.000085,  24.894,   86
   248.6,0.001119,0.000974,0.030072,-0.000085,  24.895,   86
   248.8,0.001111,0.000972,0.029916,-0.000072,  24.888,   86
   249.0,0.001112,0.000967,0.029784,-0.000085,  24.885,   85
   249.2,0.001100,0.000963,0.029645,-0.000085,  24.882,   85
   249.4,0.001095,0.000963,0.029501,-0.000072,  24.870,   85
   249.6,0.001096,0.000963,0.029391,-0.000085,  24.868,   86
   249.8,0.001087,0.000956,0.029298,-0.000085,  24.866,   87
   250.0,0.001079,0.000950,0.029228,-0.000072,  24.861,   88
   250.2,0.001077,0.000941,0.029107,-0.000085,  24.859,   86
   250.4,0.001075,0.000932,0.028968,-0.000072,  24.854,   85
   250.6,0.001072,0.000933,0.028831,-0.000072,  24.846,   86
   250.8,0.001072,0.000928,0.028721,-0.000072,  24.840,   87
   251.0,0.001078,0.000921,0.028606,-0.000059,  24.840,   87
   251.2,0.001067,0.000919,0.028496,-0.000072,  24.833,   86
   251.4,0.001061,0.000917,0.028398,-0.000072,  24.830,   86
   251.6,0.001056,0.000908,0.028282,-0.000059,  24.826,   86
   251.8,0.001047,0.000909,0.028167,-0.000072,  24.821,   85
   252.0,0.001044,0.000906,0.028069,-0.000072,  24.821,   85
   252.2,0.001048,0.000897,0.027954,-0.000059,  24.815,   85
   252.4,0.001042,0.000900,0.027839,-0.000072,  24.806,   86
   252.6,0.001039,0.000898,0.027712,-0.000072,  24.805,   86
   252.8,0.001043,0.000894,0.027569,-0.000059,  24.801,   86
   253.0,0.001034,0.000890,0.027420,-0.000072,  24.796,   86
   253.2,0.001031,0.000887,0.027316,-0.000072,  24.793,   86
   253.4,0.001035,0.000884,0.027235,-0.000059,  24.789,   85
   253.6,0.001023,0.000882,0.027177,-0.000072,  24.780,   85
   253.8,0.001021,0.000881,0.027074,-0.000072,  24.781,   86
   254.0,0.001029,0.000876,0.026959,-0.000059,  24.777,   86
   254.2,0.001020,0.000872,0.026833,-0.000059,  24.769,   86
   254.4,0.001015,0.000871,0.026718,-0.000059,  24.767,   86
   254.6,0.001018,0.000866,0.026616,-0.000046,  24.763,   85
   254.8,0.001009,0.000866,0.026496,-0.000046,  24.759,   85
   255.0,0.001004,0.000868,0.026426,-0.000059,  24.756,   85
   255.2,0.001005,0.000864,0.026380,-0.000046,  24.751,   86
   255.4,0.000996,0.000866,0.026345,-0.000046,  24.745,   86
   255.6,0.000993,0.000860,0.026298,-0.000059,  24.749,   86
   255.8,0.000991,0.000851,0.026240,-0.000059,  24.748,   86
   256.0,0.000984,0.000853,0.026205,-0.000046,  24.741,   87
   256.2,0.000988,0.000848,0.026171,-0.000059,  24.735,   86
   256.4,0.000980,0.000844,0.026062,-0.000059,  24.735,   86
   256.6,0.000971,0.000838,0.025942,-0.000059,  24.733,   85
   256.8,0.000968,0.000840,0.025811,-0.000095,  24.730,   85
   257.0,0.000963,0.000838,0.025685,-0.000095,  24.724,   85
   257.2,0.000954,0.000838,0.025560,-0.000082,  24.716,   84
   257.4,0.000946,0.000835,0.025423,-0.000118,  24.711,   85
   257.6,0.000947,0.000833,0.025315,-0.000095,  24.714,   85
   257.8,0.000938,0.000833,0.025212,-0.000082,  24.709,   87
   258.0,0.000935,0.000831,0.025126,-0.000118,  24.703,   89
   258.2,0.000936,0.000832,0.025069,-0.000095,  24.700,   88
   258.4,0.000924,0.000827,0.025022,-0.000082,  24.694,   86
   258.6,0.000919,0.000825,0.024998,-0.000118,  24.697,   86
   258.8,0.000920,0.000823,0.024917,-0.000095,  24.688,   85
   259.0,0.000908,0.000819,0.024821,-0.000082,  24.684,   85
   259.2,0.000903,0.000820,0.024712,-0.000118,  24.681,   84
   259.4,0.000904,0.000818,0.024615,-0.000095,  24.679,   85
   259.6,0.000895,0.000812,0.024513,-0.000082,  24.680,   86
   259.8,0.000890,0.000810,0.024416,-0.000082,  24.676,   85
   260.0,0.000891,0.000812,0.024308,-0.000059,  24.670,   85
